node_id,degree,ego_networks_count,ego_networks,circles_count,circles
3129,35,1,1684,1,1684_circle14
3362,75,1,1684,1,1684_circle14
3223,23,1,1684,1,1684_circle0
2996,39,1,1684,1,1684_circle7
3341,31,1,1684,0,
2997,14,1,1684,1,1684_circle6
2933,14,1,1684,1,1684_circle6
2973,73,1,1684,1,1684_circle2
3212,35,1,1684,1,1684_circle2
2950,48,1,1684,1,1684_circle7
3111,52,1,1684,1,1684_circle2
3218,9,1,1684,1,1684_circle9
3053,10,1,1684,1,1684_circle9
2758,46,1,1684,1,1684_circle7
2672,37,1,1684,1,1684_circle2
3261,54,1,1684,1,1684_circle2
3318,20,1,1684,1,1684_circle11
2700,15,1,1684,1,1684_circle8
3100,34,1,1684,1,1684_circle0
2815,57,1,1684,1,1684_circle14
3266,8,1,1684,1,1684_circle13
3398,8,1,1684,1,1684_circle13
3435,49,1,1684,1,1684_circle14
3222,15,1,1684,1,1684_circle8
2751,35,1,1684,1,1684_circle7
3192,16,1,1684,1,1684_circle2
3422,40,1,1684,1,1684_circle2
3069,16,1,1684,1,1684_circle0
3258,47,1,1684,1,1684_circle8
2937,63,1,1684,1,1684_circle2
2733,24,1,1684,1,1684_circle2
2696,19,1,1684,1,1684_circle0
2830,22,1,1684,1,1684_circle0
3154,91,1,1684,1,1684_circle0
2753,52,1,1684,1,1684_circle2
2796,60,1,1684,1,1684_circle2
2931,53,1,1684,1,1684_circle14
2682,16,1,1684,1,1684_circle0
3313,32,1,1684,1,1684_circle2
3227,5,1,1684,1,1684_circle14
2674,70,1,1684,1,1684_circle2
3032,22,1,1684,1,1684_circle7
3352,13,1,1684,1,1684_circle2
3188,51,1,1684,1,1684_circle2
3337,24,1,1684,1,1684_circle7
3356,20,1,1684,1,1684_circle0
3166,38,1,1684,1,1684_circle14
3312,17,1,1684,1,1684_circle7
3160,30,1,1684,1,1684_circle7
2993,56,1,1684,1,1684_circle14
2806,50,1,1684,1,1684_circle14
3213,36,1,1684,1,1684_circle14
2770,41,1,1684,1,1684_circle2
2848,21,1,1684,1,1684_circle8
3004,53,1,1684,1,1684_circle14
3300,18,1,1684,1,1684_circle14
3059,5,1,1684,1,1684_circle14
2969,71,1,1684,1,1684_circle14
3135,35,1,1684,1,1684_circle14
3146,61,1,1684,1,1684_circle2
2862,71,1,1684,1,1684_circle14
3070,62,1,1684,1,1684_circle2
2915,91,1,1684,1,1684_circle10
3180,8,1,1684,1,1684_circle9
2732,8,1,1684,1,1684_circle9
3365,46,1,1684,1,1684_circle7
3400,35,1,1684,1,1684_circle14
2819,24,1,1684,1,1684_circle8
3309,18,1,1684,1,1684_circle11
2879,16,1,1684,1,1684_circle11
3418,10,1,1684,1,1684_circle7
2967,22,1,1684,1,1684_circle14
3092,11,1,1684,1,1684_circle14
2673,29,1,1684,1,1684_circle14
2785,44,1,1684,1,1684_circle2
3027,66,1,1684,1,1684_circle7
3171,19,1,1684,1,1684_circle7
2841,31,1,1684,1,1684_circle5
2962,19,1,1684,1,1684_circle0
2934,20,1,1684,1,1684_circle0
3023,35,1,1684,1,1684_circle14
3433,65,1,1684,1,1684_circle14
3195,72,1,1684,1,1684_circle14
2816,11,1,1684,1,1684_circle7
3220,54,1,1684,1,1684_circle14
2974,59,1,1684,1,1684_circle14
3228,36,1,1684,1,1684_circle14
2735,19,1,1684,1,1684_circle8
2709,12,1,1684,0,
3002,72,1,1684,1,1684_circle0
2965,17,1,1684,1,1684_circle2
3390,25,1,1684,1,1684_circle14
3084,76,1,1684,1,1684_circle14
3245,14,1,1684,1,1684_circle8
3010,32,1,1684,1,1684_circle14
3080,28,1,1684,1,1684_circle14
2712,44,1,1684,0,
3373,17,1,1684,1,1684_circle8
3265,48,1,1684,1,1684_circle2
3164,10,1,1684,1,1684_circle8
3151,14,1,1684,1,1684_circle7
3421,20,1,1684,1,1684_circle4
3148,30,1,1684,1,1684_circle2
3284,70,1,1684,1,1684_circle14
3370,6,1,1684,1,1684_circle4
3093,16,1,1684,1,1684_circle7
3041,27,1,1684,1,1684_circle2
2681,45,1,1684,1,1684_circle14
2746,15,1,1684,1,1684_circle14
3142,56,1,1684,1,1684_circle14
3008,16,1,1684,1,1684_circle11
2958,42,1,1684,1,1684_circle8
3130,13,1,1684,1,1684_circle14
3393,19,1,1684,1,1684_circle7
2707,15,1,1684,1,1684_circle4
3036,38,1,1684,1,1684_circle14
3272,44,1,1684,1,1684_circle2
2932,40,1,1684,1,1684_circle7
3255,32,1,1684,1,1684_circle7
2850,33,1,1684,1,1684_circle14
3181,8,1,1684,1,1684_circle9
3179,68,1,1684,1,1684_circle2
3052,50,1,1684,1,1684_circle14
3034,43,1,1684,0,
3323,7,1,1684,1,1684_circle7
3274,63,1,1684,1,1684_circle2
3264,31,1,1684,1,1684_circle7
3196,40,1,1684,1,1684_circle7
2930,8,1,1684,1,1684_circle9
3011,42,1,1684,3,"1684_circle13,1684_circle8,1684_circle2"
3097,41,1,1684,1,1684_circle8
3177,41,1,1684,1,1684_circle0
2941,11,1,1684,1,1684_circle8
2664,83,1,1684,1,1684_circle14
2855,4,1,1684,0,
3072,46,1,1684,1,1684_circle8
2959,17,1,1684,1,1684_circle11
3325,19,1,1684,1,1684_circle11
3254,12,1,1684,1,1684_circle2
3216,7,1,1684,1,1684_circle9
3141,11,1,1684,1,1684_circle9
3304,35,1,1684,1,1684_circle14
3381,54,1,1684,1,1684_circle2
2685,12,1,1684,1,1684_circle13
3109,18,1,1684,1,1684_circle2
2668,34,1,1684,1,1684_circle7
3140,71,1,1684,1,1684_circle7
2723,12,1,1684,1,1684_circle7
2836,31,1,1684,1,1684_circle5
3367,11,1,1684,1,1684_circle2
2976,41,1,1684,1,1684_circle2
2686,24,1,1684,1,1684_circle7
3168,48,1,1684,1,1684_circle0
3405,13,1,1684,1,1684_circle13
2900,11,1,1684,1,1684_circle0
3413,3,1,1684,1,1684_circle14
3187,34,1,1684,1,1684_circle7
3081,25,1,1684,1,1684_circle13
3283,16,1,1684,1,1684_circle11
3165,7,1,1684,1,1684_circle8
2768,28,1,1684,1,1684_circle7
2701,26,1,1684,1,1684_circle2
2727,13,1,1684,1,1684_circle8
2982,15,1,1684,1,1684_circle11
2693,18,1,1684,1,1684_circle8
2984,24,1,1684,1,1684_circle7
2980,5,1,1684,1,1684_circle4
2699,13,1,1684,1,1684_circle11
2703,18,1,1684,1,1684_circle11
3089,52,1,1684,1,1684_circle2
2797,27,1,1684,1,1684_circle2
2917,18,1,1684,1,1684_circle14
3235,8,1,1684,0,
3224,55,1,1684,1,1684_circle2
2845,26,1,1684,1,1684_circle0
3186,23,1,1684,1,1684_circle0
2809,19,1,1684,1,1684_circle14
3388,10,1,1684,1,1684_circle14
3003,4,1,1684,1,1684_circle1
2825,20,1,1684,1,1684_circle7
2762,21,1,1684,1,1684_circle5
3275,29,1,1684,1,1684_circle5
2924,40,1,1684,1,1684_circle14
3221,26,1,1684,1,1684_circle5
2990,13,1,1684,1,1684_circle0
3279,25,1,1684,1,1684_circle7
3303,36,1,1684,1,1684_circle14
3250,34,1,1684,1,1684_circle14
3431,23,1,1684,1,1684_circle8
3329,19,1,1684,1,1684_circle8
3368,9,1,1684,1,1684_circle6
3359,18,1,1684,1,1684_circle0
3103,20,1,1684,1,1684_circle0
3038,88,1,1684,1,1684_circle2
3200,11,1,1684,1,1684_circle9
3122,9,1,1684,1,1684_circle9
3276,20,1,1684,1,1684_circle7
3147,5,1,1684,1,1684_circle16
2774,6,1,1684,1,1684_circle16
2791,12,1,1684,1,1684_circle8
3083,10,1,1684,1,1684_circle15
2983,17,1,1684,1,1684_circle6
3404,18,1,1684,1,1684_circle7
2861,11,1,1684,1,1684_circle9
3354,9,1,1684,1,1684_circle9
2949,20,1,1684,1,1684_circle15
3194,17,1,1684,1,1684_circle2
3311,11,1,1684,1,1684_circle11
3382,17,1,1684,1,1684_circle11
2737,21,1,1684,1,1684_circle0
2775,27,1,1684,1,1684_circle0
3055,6,1,1684,2,"1684_circle14,1684_circle16"
2817,5,1,1684,1,1684_circle16
2881,45,1,1684,1,1684_circle2
2977,33,1,1684,0,
3062,32,1,1684,1,1684_circle0
3395,38,1,1684,1,1684_circle7
3260,28,1,1684,1,1684_circle2
2957,14,1,1684,1,1684_circle13
2914,41,1,1684,1,1684_circle7
2889,19,1,1684,1,1684_circle11
3349,12,1,1684,1,1684_circle8
2979,18,1,1684,1,1684_circle12
3209,24,1,1684,1,1684_circle2
3371,15,1,1684,1,1684_circle0
2961,11,1,1684,1,1684_circle14
3294,23,1,1684,1,1684_circle14
2882,10,1,1684,1,1684_circle8
2823,38,1,1684,0,
2752,7,1,1684,1,1684_circle8
2705,27,1,1684,1,1684_circle14
3429,5,1,1684,1,1684_circle4
3157,15,1,1684,1,1684_circle4
3199,22,1,1684,1,1684_circle7
3205,15,1,1684,1,1684_circle8
3163,23,1,1684,1,1684_circle14
3211,25,1,1684,1,1684_circle8
2710,13,1,1684,1,1684_circle14
2970,44,1,1684,1,1684_circle2
2769,12,1,1684,1,1684_circle14
3217,6,1,1684,0,
2868,21,1,1684,1,1684_circle8
3401,8,1,1684,1,1684_circle4
3317,7,1,1684,1,1684_circle14
2744,13,1,1684,1,1684_circle7
3066,14,1,1684,1,1684_circle15
3336,7,1,1684,1,1684_circle15
3210,14,1,1684,1,1684_circle0
3238,41,1,1684,1,1684_circle14
3161,6,1,1684,1,1684_circle8
3058,15,1,1684,1,1684_circle2
2684,28,1,1684,1,1684_circle2
2678,9,1,1684,1,1684_circle8
2972,17,1,1684,1,1684_circle11
2826,10,1,1684,1,1684_circle8
3383,17,1,1684,1,1684_circle5
3133,10,1,1684,1,1684_circle4
3159,7,1,1684,1,1684_circle4
3020,37,1,1684,1,1684_circle8
2895,9,1,1684,1,1684_circle8
2885,4,1,1684,1,1684_circle1
3061,14,1,1684,1,1684_circle13
2663,26,1,1684,1,1684_circle14
3015,10,1,1684,1,1684_circle8
2766,13,1,1684,1,1684_circle14
3048,15,1,1684,1,1684_circle7
3229,14,1,1684,1,1684_circle14
2743,51,1,1684,1,1684_circle14
2981,23,1,1684,1,1684_circle14
3007,24,1,1684,1,1684_circle0
2779,19,1,1684,1,1684_circle0
3202,11,1,1684,1,1684_circle14
2859,20,1,1684,1,1684_circle8
2671,6,1,1684,1,1684_circle0
2721,6,1,1684,0,
3357,15,1,1684,1,1684_circle2
2784,28,1,1684,1,1684_circle8
3121,4,1,1684,1,1684_circle4
2808,3,1,1684,1,1684_circle4
2837,14,1,1684,1,1684_circle14
3030,8,1,1684,1,1684_circle14
3334,9,1,1684,1,1684_circle0
3110,17,1,1684,1,1684_circle8
3410,16,1,1684,1,1684_circle0
2822,14,1,1684,1,1684_circle8
3128,10,1,1684,1,1684_circle15
2935,12,1,1684,1,1684_circle6
2903,8,1,1684,1,1684_circle8
2952,3,1,1684,1,1684_circle14
2824,6,1,1684,0,
3314,16,1,1684,1,1684_circle11
2858,17,1,1684,1,1684_circle5
3067,13,1,1684,1,1684_circle7
2670,19,1,1684,1,1684_circle11
2799,8,1,1684,1,1684_circle9
2898,8,1,1684,1,1684_circle5
3155,12,1,1684,1,1684_circle6
2761,28,1,1684,1,1684_circle14
2812,25,1,1684,1,1684_circle8
3376,8,1,1684,1,1684_circle4
2902,7,1,1684,1,1684_circle9
3088,10,1,1684,1,1684_circle8
2954,13,1,1684,1,1684_circle5
3389,7,1,1684,1,1684_circle5
3126,8,1,1684,1,1684_circle15
2899,6,1,1684,1,1684_circle14
2713,31,1,1684,1,1684_circle0
2942,10,1,1684,0,
2692,5,1,1684,0,
2767,6,1,1684,1,1684_circle4
2807,22,1,1684,1,1684_circle14
2947,17,1,1684,1,1684_circle0
2876,14,1,1684,1,1684_circle8
3358,11,1,1684,1,1684_circle7
3281,12,1,1684,1,1684_circle2
2995,15,1,1684,1,1684_circle0
2747,13,1,1684,1,1684_circle7
2926,10,1,1684,1,1684_circle4
3340,16,1,1684,1,1684_circle8
3251,9,1,1684,1,1684_circle9
3105,12,1,1684,1,1684_circle9
2971,4,1,1684,1,1684_circle8
3012,11,1,1684,1,1684_circle6
3424,7,1,1684,1,1684_circle5
3197,8,1,1684,1,1684_circle2
3372,7,1,1684,1,1684_circle9
3131,8,1,1684,1,1684_circle9
3409,16,1,1684,1,1684_circle7
3269,9,1,1684,1,1684_circle14
3290,5,1,1684,1,1684_circle1
3427,9,1,1684,1,1684_circle4
3153,11,1,1684,1,1684_circle14
3432,6,1,1684,1,1684_circle8
2804,9,1,1684,1,1684_circle5
2811,7,1,1684,0,
2736,5,1,1684,1,1684_circle5
2805,8,1,1684,1,1684_circle6
2695,11,1,1684,1,1684_circle14
3143,4,1,1684,1,1684_circle14
3175,6,1,1684,1,1684_circle2
3310,5,1,1684,1,1684_circle15
3125,2,1,1684,0,
3028,12,1,1684,1,1684_circle6
3308,9,1,1684,1,1684_circle13
3190,12,1,1684,1,1684_circle5
3091,6,1,1684,0,
3305,5,1,1684,1,1684_circle8
2798,3,1,1684,1,1684_circle14
2922,3,1,1684,1,1684_circle6
3408,2,1,1684,1,1684_circle4
2838,4,1,1684,1,1684_circle1
2740,2,1,1684,1,1684_circle1
3338,9,1,1684,1,1684_circle4
2802,10,1,1684,1,1684_circle8
3063,11,1,1684,1,1684_circle6
3436,7,1,1684,1,1684_circle14
2884,6,1,1684,1,1684_circle14
3322,8,1,1684,1,1684_circle15
2722,3,1,1684,1,1684_circle4
2714,3,1,1684,1,1684_circle6
3282,2,1,1684,1,1684_circle16
2814,2,1,1684,1,1684_circle1
3270,6,1,1684,1,1684_circle4
2776,6,1,1684,1,1684_circle9
2975,3,1,1684,1,1684_circle4
3006,2,1,1684,1,1684_circle4
2860,3,1,1684,1,1684_circle0
3037,3,1,1684,1,1684_circle16
2691,3,1,1684,1,1684_circle16
2792,3,1,1684,1,1684_circle16
2998,3,1,1684,1,1684_circle8
3268,2,1,1684,0,
3407,2,1,1684,1,1684_circle8
3271,5,1,1684,1,1684_circle9
2857,2,1,1684,1,1684_circle4
3375,3,1,1684,1,1684_circle8
2788,2,1,1684,1,1684_circle9
2704,2,1,1684,1,1684_circle1
3134,2,1,1684,1,1684_circle7
2290,184,1,1912,1,1912_circle20
2363,167,1,1912,1,1912_circle20
2346,36,1,1912,1,1912_circle1
2025,30,1,1912,1,1912_circle1
2140,171,1,1912,1,1912_circle20
2428,191,1,1912,1,1912_circle20
2201,190,1,1912,1,1912_circle20
2506,124,1,1912,2,"1912_circle20,1912_circle12"
2425,36,1,1912,1,1912_circle13
2557,31,1,1912,2,"1912_circle41,1912_circle11"
2532,106,1,1912,1,1912_circle20
2073,195,1,1912,2,"1912_circle20,1912_circle44"
2278,174,1,1912,2,"1912_circle33,1912_circle20"
2551,158,1,1912,1,1912_circle20
2077,126,1,1912,1,1912_circle20
2369,197,1,1912,2,"1912_circle20,1912_circle3"
2592,125,1,1912,1,1912_circle38
2046,123,1,1912,2,"1912_circle20,1912_circle3"
1941,223,1,1912,3,"1912_circle20,1912_circle0,1912_circle38"
2518,48,1,1912,2,"1912_circle31,1912_circle35"
2132,94,1,1912,1,1912_circle21
2650,18,1,1912,1,1912_circle27
2207,22,1,1912,0,
2553,173,1,1912,1,1912_circle20
2078,204,1,1912,1,1912_circle20
2203,100,1,1912,2,"1912_circle42,1912_circle38"
2143,102,1,1912,3,"1912_circle33,1912_circle38,1912_circle1"
2224,129,1,1912,3,"1912_circle15,1912_circle38,1912_circle7"
2510,138,1,1912,0,
2240,201,1,1912,1,1912_circle20
2563,110,1,1912,1,1912_circle20
2122,146,1,1912,1,1912_circle20
2118,188,1,1912,1,1912_circle20
1944,29,1,1912,1,1912_circle41
2117,142,1,1912,2,"1912_circle41,1912_circle38"
2611,207,1,1912,1,1912_circle20
2184,186,1,1912,1,1912_circle20
2354,177,1,1912,1,1912_circle20
2169,109,1,1912,2,"1912_circle38,1912_circle36"
2283,161,1,1912,6,"1912_circle15,1912_circle19,1912_circle22,1912_circle8,1912_circle23,1912_circle38"
2620,55,1,1912,1,1912_circle1
1998,54,1,1912,1,1912_circle1
2654,151,1,1912,1,1912_circle20
2646,135,1,1912,1,1912_circle20
2228,32,1,1912,1,1912_circle41
2082,18,1,1912,2,"1912_circle41,1912_circle36"
1979,176,1,1912,1,1912_circle20
2484,126,1,1912,1,1912_circle20
2257,155,1,1912,1,1912_circle20
2005,155,1,1912,1,1912_circle20
2560,201,1,1912,3,"1912_circle14,1912_circle20,1912_circle17"
1962,187,1,1912,1,1912_circle20
2206,210,1,1912,1,1912_circle20
2520,165,1,1912,1,1912_circle20
2104,181,1,1912,1,1912_circle20
2602,198,1,1912,1,1912_circle20
2521,141,1,1912,2,"1912_circle20,1912_circle17"
2233,222,1,1912,1,1912_circle20
2200,173,1,1912,1,1912_circle20
2294,122,1,1912,2,"1912_circle38,1912_circle21"
1981,55,1,1912,1,1912_circle21
2187,148,1,1912,1,1912_circle38
1916,79,1,1912,0,
1945,146,1,1912,2,"1912_circle40,1912_circle38"
1959,120,1,1912,4,"1912_circle26,1912_circle29,1912_circle5,1912_circle21"
1971,176,1,1912,1,1912_circle20
2436,94,1,1912,2,"1912_circle33,1912_circle38"
2042,96,1,1912,4,"1912_circle33,1912_circle15,1912_circle10,1912_circle38"
2084,141,1,1912,1,1912_circle20
2624,188,1,1912,1,1912_circle20
2364,65,1,1912,1,1912_circle1
1991,49,1,1912,1,1912_circle1
2110,43,1,1912,1,1912_circle21
2029,34,1,1912,1,1912_circle41
2607,195,1,1912,1,1912_circle20
2649,122,1,1912,3,"1912_circle15,1912_circle38,1912_circle7"
2087,156,1,1912,1,1912_circle38
2188,194,1,1912,1,1912_circle20
2477,113,1,1912,1,1912_circle20
2386,139,1,1912,1,1912_circle20
2543,294,1,1912,5,"1912_circle20,1912_circle10,1912_circle7,1912_circle0,1912_circle38"
2604,196,1,1912,1,1912_circle20
2561,155,1,1912,2,"1912_circle20,1912_circle12"
2433,147,1,1912,2,"1912_circle20,1912_circle44"
2496,22,1,1912,1,1912_circle38
2153,139,1,1912,2,"1912_circle38,1912_circle5"
2536,63,1,1912,1,1912_circle20
2482,160,1,1912,1,1912_circle20
2512,105,1,1912,3,"1912_circle14,1912_circle20,1912_circle26"
2010,84,1,1912,2,"1912_circle38,1912_circle36"
2103,184,1,1912,1,1912_circle20
2253,157,1,1912,1,1912_circle20
2500,181,1,1912,1,1912_circle20
2063,141,1,1912,1,1912_circle20
2509,134,1,1912,1,1912_circle21
2399,77,1,1912,3,"1912_circle27,1912_circle38,1912_circle21"
2150,192,1,1912,1,1912_circle20
2030,187,1,1912,1,1912_circle20
2374,168,1,1912,1,1912_circle20
1986,153,1,1912,1,1912_circle20
2630,173,1,1912,1,1912_circle20
2376,179,1,1912,3,"1912_circle31,1912_circle20,1912_circle27"
2326,180,1,1912,1,1912_circle20
2172,193,1,1912,1,1912_circle20
2133,159,1,1912,3,"1912_circle41,1912_circle11,1912_circle38"
2296,34,1,1912,2,"1912_circle41,1912_circle11"
2626,34,1,1912,1,1912_circle1
2097,38,1,1912,1,1912_circle1
2093,177,1,1912,1,1912_circle20
2391,72,1,1912,1,1912_circle20
2275,185,1,1912,1,1912_circle20
1984,178,1,1912,2,"1912_circle20,1912_circle44"
2347,291,1,1912,2,"1912_circle20,1912_circle38"
2550,162,1,1912,1,1912_circle20
2047,205,1,1912,4,"1912_circle41,1912_circle0,1912_circle10,1912_circle38"
1932,95,1,1912,1,1912_circle38
2655,168,1,1912,1,1912_circle20
1994,64,1,1912,1,1912_circle38
2292,142,1,1912,3,"1912_circle33,1912_circle35,1912_circle38"
2109,135,1,1912,1,1912_circle20
2040,152,1,1912,1,1912_circle20
2086,136,1,1912,1,1912_circle20
2460,169,1,1912,1,1912_circle20
2597,105,1,1912,1,1912_circle38
2282,154,1,1912,2,"1912_circle38,1912_circle21"
2511,140,1,1912,2,"1912_circle38,1912_circle21"
2598,164,1,1912,5,"1912_circle15,1912_circle40,1912_circle43,1912_circle35,1912_circle38"
2638,166,1,1912,1,1912_circle20
2390,49,1,1912,1,1912_circle21
2096,21,1,1912,3,"1912_circle15,1912_circle10,1912_circle21"
2218,205,1,1912,2,"1912_circle31,1912_circle20"
1917,190,1,1912,1,1912_circle20
2353,86,1,1912,1,1912_circle20
2625,186,1,1912,1,1912_circle20
2194,109,1,1912,1,1912_circle38
2289,160,1,1912,3,"1912_circle39,1912_circle41,1912_circle38"
2323,183,1,1912,1,1912_circle20
2410,207,1,1912,1,1912_circle20
2631,116,1,1912,1,1912_circle20
2111,184,1,1912,3,"1912_circle10,1912_circle38,1912_circle21"
2062,76,1,1912,3,"1912_circle15,1912_circle26,1912_circle21"
2059,193,1,1912,2,"1912_circle20,1912_circle3"
1938,189,1,1912,1,1912_circle20
2060,106,1,1912,1,1912_circle20
1939,79,1,1912,1,1912_circle21
2264,75,1,1912,0,
2574,103,1,1912,1,1912_circle20
2579,116,1,1912,1,1912_circle20
2419,109,1,1912,3,"1912_circle41,1912_circle11,1912_circle38"
2491,121,1,1912,2,"1912_circle35,1912_circle38"
2468,177,1,1912,4,"1912_circle28,1912_circle20,1912_circle10,1912_circle39"
2615,185,1,1912,1,1912_circle20
2507,201,1,1912,1,1912_circle20
2564,188,1,1912,1,1912_circle20
2420,81,1,1912,1,1912_circle38
1929,151,1,1912,1,1912_circle20
2154,160,1,1912,1,1912_circle20
1925,125,1,1912,1,1912_circle20
1940,93,1,1912,0,
2329,124,1,1912,1,1912_circle20
2469,135,1,1912,1,1912_circle20
2229,207,1,1912,2,"1912_circle20,1912_circle44"
2552,112,1,1912,0,
1993,203,1,1912,1,1912_circle20
2032,147,1,1912,2,"1912_circle40,1912_circle38"
2485,137,1,1912,1,1912_circle20
2395,179,1,1912,2,"1912_circle31,1912_circle20"
2339,182,1,1912,1,1912_circle20
1989,87,1,1912,1,1912_circle20
2243,59,1,1912,2,"1912_circle15,1912_circle21"
2434,91,1,1912,1,1912_circle21
2126,54,1,1912,2,"1912_circle41,1912_circle34"
2408,153,1,1912,1,1912_circle20
2121,158,1,1912,2,"1912_circle31,1912_circle20"
2453,14,1,1912,1,1912_circle45
2214,27,1,1912,1,1912_circle36
2633,41,1,1912,1,1912_circle1
2526,191,1,1912,1,1912_circle20
2430,146,1,1912,1,1912_circle20
1964,96,1,1912,2,"1912_circle41,1912_circle11"
2064,186,1,1912,1,1912_circle20
2407,89,1,1912,1,1912_circle20
2317,36,1,1912,1,1912_circle41
2412,31,1,1912,1,1912_circle41
2406,36,1,1912,1,1912_circle41
2112,160,1,1912,1,1912_circle20
2404,170,1,1912,1,1912_circle20
2135,88,1,1912,1,1912_circle38
2498,94,1,1912,3,"1912_circle41,1912_circle38,1912_circle5"
2302,123,1,1912,2,"1912_circle33,1912_circle38"
2629,127,1,1912,2,"1912_circle33,1912_circle38"
2351,110,1,1912,1,1912_circle38
2212,140,1,1912,1,1912_circle20
2123,203,1,1912,1,1912_circle20
2053,115,1,1912,2,"1912_circle38,1912_circle21"
2254,90,1,1912,2,"1912_circle38,1912_circle4"
2271,180,1,1912,1,1912_circle20
2199,175,1,1912,2,"1912_circle38,1912_circle21"
2054,163,1,1912,3,"1912_circle40,1912_circle38,1912_circle21"
2018,55,1,1912,1,1912_circle1
2636,38,1,1912,1,1912_circle1
2371,36,1,1912,2,"1912_circle41,1912_circle36"
2166,9,1,1912,0,
2033,173,1,1912,1,1912_circle20
2608,99,1,1912,1,1912_circle38
2567,116,1,1912,2,"1912_circle38,1912_circle5"
2338,109,1,1912,1,1912_circle38
1954,93,1,1912,2,"1912_circle38,1912_circle1"
2555,135,1,1912,2,"1912_circle38,1912_circle8"
2138,138,1,1912,1,1912_circle38
2357,13,1,1912,1,1912_circle41
2152,18,1,1912,1,1912_circle41
2372,105,1,1912,2,"1912_circle42,1912_circle38"
2189,113,1,1912,2,"1912_circle20,1912_circle38"
2590,197,1,1912,1,1912_circle20
2359,147,1,1912,1,1912_circle20
2020,158,1,1912,2,"1912_circle20,1912_circle1"
2467,130,1,1912,0,
2266,234,1,1912,3,"1912_circle15,1912_circle20,1912_circle10"
2558,22,1,1912,2,"1912_circle13,1912_circle4"
2375,6,1,1912,2,"1912_circle16,1912_circle4"
1947,120,1,1912,4,"1912_circle6,1912_circle10,1912_circle38,1912_circle21"
2432,28,1,1912,1,1912_circle21
2660,38,1,1912,1,1912_circle1
2640,56,1,1912,1,1912_circle1
2601,190,1,1912,1,1912_circle20
2069,168,1,1912,1,1912_circle20
2327,125,1,1912,1,1912_circle21
1928,23,1,1912,1,1912_circle1
2360,12,1,1912,1,1912_circle41
2156,27,1,1912,2,"1912_circle41,1912_circle15"
2101,71,1,1912,1,1912_circle21
2095,154,1,1912,1,1912_circle20
2125,121,1,1912,3,"1912_circle15,1912_circle38,1912_circle7"
2124,169,1,1912,1,1912_circle20
2538,56,1,1912,1,1912_circle1
2447,49,1,1912,1,1912_circle1
2297,38,1,1912,1,1912_circle1
2659,58,1,1912,2,"1912_circle41,1912_circle1"
2142,221,1,1912,4,"1912_circle14,1912_circle20,1912_circle10,1912_circle15"
2414,183,1,1912,1,1912_circle20
2324,197,1,1912,1,1912_circle20
2334,139,1,1912,1,1912_circle20
2397,35,1,1912,1,1912_circle41
1978,15,1,1912,1,1912_circle41
2429,86,1,1912,0,
2300,122,1,1912,1,1912_circle20
2606,75,1,1912,1,1912_circle20
2276,154,1,1912,1,1912_circle20
2554,93,1,1912,0,
2258,49,1,1912,1,1912_circle20
2331,190,1,1912,1,1912_circle41
1942,39,1,1912,1,1912_circle20
2584,15,1,1912,1,1912_circle20
2517,6,1,1912,1,1912_circle36
2192,41,1,1912,1,1912_circle1
2090,189,1,1912,1,1912_circle20
2340,198,1,1912,1,1912_circle20
2127,112,1,1912,1,1912_circle38
1943,192,1,1912,2,"1912_circle31,1912_circle20"
2586,187,1,1912,2,"1912_circle20,1912_circle44"
2116,65,1,1912,1,1912_circle1
2365,55,1,1912,1,1912_circle31
2523,17,1,1912,3,"1912_circle41,1912_circle15,1912_circle9"
2158,10,1,1912,1,1912_circle41
1985,224,1,1912,3,"1912_circle20,1912_circle10,1912_circle26"
2279,129,1,1912,1,1912_circle38
1948,108,1,1912,1,1912_circle38
1957,39,1,1912,1,1912_circle31
2648,48,1,1912,1,1912_circle1
1946,191,1,1912,1,1912_circle20
2337,35,1,1912,1,1912_circle1
2225,42,1,1912,1,1912_circle31
2016,18,1,1912,1,1912_circle1
2244,200,1,1912,2,"1912_circle20,1912_circle44"
2348,151,1,1912,2,"1912_circle20,1912_circle12"
2600,182,1,1912,1,1912_circle20
2593,185,1,1912,1,1912_circle20
2056,115,1,1912,1,1912_circle20
2396,69,1,1912,1,1912_circle21
1952,17,1,1912,2,"1912_circle23,1912_circle36"
2458,99,1,1912,3,"1912_circle15,1912_circle38,1912_circle21"
2489,108,1,1912,1,1912_circle20
1983,199,1,1912,1,1912_circle20
2328,166,1,1912,4,"1912_circle39,1912_circle15,1912_circle38,1912_circle21"
2394,95,1,1912,2,"1912_circle38,1912_circle21"
2333,160,1,1912,2,"1912_circle38,1912_circle21"
2446,161,1,1912,1,1912_circle20
1997,135,1,1912,1,1912_circle20
1955,92,1,1912,1,1912_circle38
1920,123,1,1912,1,1912_circle38
2074,162,1,1912,1,1912_circle20
1926,134,1,1912,1,1912_circle41
2570,21,1,1912,2,"1912_circle41,1912_circle34"
2647,48,1,1912,1,1912_circle1
2435,27,1,1912,0,
2213,103,1,1912,0,
2464,202,1,1912,1,1912_circle20
2335,34,1,1912,1,1912_circle41
1960,43,1,1912,1,1912_circle41
2392,92,1,1912,1,1912_circle20
2549,161,1,1912,1,1912_circle20
2131,198,1,1912,1,1912_circle20
2309,199,1,1912,1,1912_circle20
